year,category,nominee,workers,winner
1953,Film | British Actor in 1953,Ralph Richardson,The Sound Barrier,True
2019,Film | Best Film in 2019,"Jason Blum, Spike Lee, Raymond Mansfield, Sean McKittrick, Jordan Peele",BlacKkKlansman,False
2019,Film | Best Film in 2019,"Ceci Dempsey, Ed Guiney, Yorgos Lanthimos, Lee Magiday",The Favourite,False
2019,Film | Best Film in 2019,"Jim Burke, Brian Currie, Peter Farrelly, Nick Vallelonga, Charles B. Wessler",Green Book,False
2019,Film | Best Film in 2019,"Bradley Cooper, Bill Gerber, Lynette Howell Taylor",A Star Is Born,False
2019,Film | British Short Animation in 2019,"Jonathan Hodgson, Richard Van Den Boom",Roughhouse,True
2019,Film | British Short Animation in 2019,"Elizabeth Hobbs, Abigail Addison, Jelena Popovic",I'm OK,False
2019,Film | British Short Animation in 2019,"Greg McLeod, Myles McLeod",Marfa,False
2019,Film | British Short Film in 2019,Alex Lockwood,73 Cows,True
2019,Film | British Short Film in 2019,Angela Clarke,"Bachelor, 38",False
2019,Film | British Short Film in 2019,"Ben Clark, Megan Pugh, Paul Taylor",The Blue Door,False
2019,Film | British Short Film in 2019,"Sandhya Suri, Thomas Bidegain, Balthazar de Ganay",The Field,False
2019,Film | British Short Film in 2019,"Barnaby Blackburn, Sophie Alexander, Catherine Slater, Edward Speleers",Wale,False
2019,Film | Director in 2019,Alfonso Cuaron,Roma,True
2019,Film | Director in 2019,Spike Lee,BlacKkKlansman,False
2019,Film | Director in 2019,Pawel Pawlikowski,Cold War,False
2019,Film | Director in 2019,Yorgos Lanthimos,The Favourite,False
2019,Film | Director in 2019,Bradley Cooper,A Star Is Born,False
2019,Film | Documentary in 2019,"Elizabeth Chai Vasarhelyi, Jimmy Chin, Shannon Dill, Evan Hayes",Free Solo,True
2019,Film | Documentary in 2019,"Ian Bonhote, Peter Ettedgui",McQueen,False
2019,Film | Documentary in 2019,"Julie Cohen, Betsy West",RBG,False
2019,Film | Documentary in 2019,"Peter Jackson, Clare Olssen",They Shall Not Grow Old,False
2019,Film | Documentary in 2019,"Tim Wardle, Grace Hughes-Hallett, Becky Read",Three Identical Strangers,False
2019,Film | Editing in 2019,Hank Corwin,Vice,True
2019,Film | Editing in 2019,John Ottman,Bohemian Rhapsody,False
2019,Film | Editing in 2019,Yorgos Mavropsaridis,The Favourite,False
2019,Film | Editing in 2019,Tom Cross,First Man,False
2019,Film | Editing in 2019,"Alfonso Cuaron, Adam Gough",Roma,False
2019,Film | Film Not in the English Language in 2019,Roma,"Alfonso Cuaron, Gabriela Rodriguez",True
2019,Film | Film Not in the English Language in 2019,Capernaum,"Nadine Labaki, Khaled Mouzanar",False
2019,Film | Film Not in the English Language in 2019,Cold War,"Pawel Pawlikowski, Tanya Seghatchian, Ewa Puszczynska",False
2019,Film | Film Not in the English Language in 2019,Dogman,Matteo Garrone,False
2019,Film | Film Not in the English Language in 2019,Shoplifters,"Hirokazu Kore-eda, Kaoru Matsuzaki",False
2019,Film | Leading Actor in 2019,Rami Malek,Bohemian Rhapsody,True
2019,Film | Leading Actor in 2019,Bradley Cooper,A Star Is Born,False
2019,Film | Leading Actor in 2019,Christian Bale,Vice,False
2019,Film | Leading Actor in 2019,Steve Coogan,Stan & Ollie,False
2019,Film | Leading Actor in 2019,Viggo Mortensen,Green Book,False
2019,Film | Leading Actress in 2019,Olivia Colman,The Favourite,True
2019,Film | Leading Actress in 2019,Glenn Close,The Wife,False
2019,Film | Leading Actress in 2019,Lady Gaga,A Star Is Born,False
2019,Film | Leading Actress in 2019,Melissa McCarthy,Can You Ever Forgive Me?,False
2019,Film | Leading Actress in 2019,Viola Davis,Widows,False
2019,Film | Original Screenplay in 2019,"Deborah Davis, Tony McNamara",The Favourite,True
2019,Film | Original Screenplay in 2019,"Janusz Glowacki, Pawel Pawlikowski",Cold War,False
2019,Film | Original Screenplay in 2019,"Brian Currie, Peter Farrelly, Nick Vallelonga",Green Book,False
2019,Film | Original Screenplay in 2019,Alfonso Cuaron,Roma,False
2019,Film | Original Screenplay in 2019,Adam McKay,Vice,False
2019,"Film | Outstanding Debut by a British Writer, Director or Producer in 2019",Beast,"Michael Pearce (Writer/Director), Lauren Dark (Producer)",True
2019,"Film | Outstanding Debut by a British Writer, Director or Producer in 2019",Apostasy,Daniel Kokotajlo (Writer/Director),False
2019,"Film | Outstanding Debut by a British Writer, Director or Producer in 2019",A Cambodian Spring,Chris Kelly (Writer/Director/Producer),False
2019,"Film | Outstanding Debut by a British Writer, Director or Producer in 2019",Pili,"Leanne Welham (Writer/Director), Sophie Harman (Producer)",False
2019,"Film | Outstanding Debut by a British Writer, Director or Producer in 2019",Ray & Liz,"Richard Billingham (Writer/Director), Jacqui Davies (Producer)",False
2019,Film | Production Design in 2019,"Fiona Crombie, Alice Felton",The Favourite,True
2019,Film | Production Design in 2019,"Stuart Craig, Anna Pinnock",Fantastic Beasts: The Crimes of Grindelwald,False
2019,Film | Production Design in 2019,"Nathan Crowley, Kathy Lucas",First Man,False
2019,Film | Production Design in 2019,"John Myhre, Gordon Sim",Mary Poppins Returns,False
2019,Film | Production Design in 2019,"Eugenio Caballero, Barbara Enriquez",Roma,False
2019,Film | Supporting Actor in 2019,Green Book,Mahershala Ali,True
2019,Film | Supporting Actor in 2019,BlacKkKlansman,Adam Driver,False
2019,Film | Supporting Actor in 2019,Can You Ever Forgive Me?,Richard E. Grant,False
2019,Film | Supporting Actor in 2019,Vice,Sam Rockwell,False
2019,Film | Supporting Actor in 2019,Beautiful Boy,Timothee Chalamet,False
2019,Film | Supporting Actress in 2019,The Favourite,Rachel Weisz,True
2019,Film | Supporting Actress in 2019,Vice,Amy Adams,False
2019,Film | Supporting Actress in 2019,First Man,Claire Foy,False
2019,Film | Supporting Actress in 2019,The Favourite,Emma Stone,False
2019,Film | Supporting Actress in 2019,Mary Queen of Scots,Margot Robbie,False
2020,Film | Adapted Screenplay in 2020,Jojo Rabbit,Taika Waititi,True
2020,Film | Adapted Screenplay in 2020,The Irishman,Steven Zaillian,False
2020,Film | Adapted Screenplay in 2020,Joker,"Todd Phillips, Scott Silver",False
2020,Film | Adapted Screenplay in 2020,Little Women,Greta Gerwig,False
2020,Film | Adapted Screenplay in 2020,The Two Popes,Anthony McCarten,False
2020,Film | Best Film in 2020,"Pippa Harris, Callum McDougall, Sam Mendes, Jayne-Ann Tenggren",1917,True
2020,Film | Best Film in 2020,"Robert De Niro, Jane Rosenthal, Martin Scorsese, Emma Tillinger Koskoff",The Irishman,False
2020,Film | Best Film in 2020,"Bradley Cooper, Todd Phillips, Emma Tillinger Koskoff",Joker,False
2020,Film | Best Film in 2020,"David Heyman, Shannon McIntosh, Quentin Tarantino",Once Upon a Time.. in Hollywood,False
2020,Film | Best Film in 2020,"Bong Joon Ho, Kwak Sin Ae",Parasite,False
2020,Film | British Short Animation in 2020,Maryam Mohajer,Grandad Was A Romantic,True
2020,Film | British Short Animation in 2020,Kathrin Steinbacher,In Her Boots,False
2020,Film | British Short Animation in 2020,"Naaman Azhari, Lilia Laurel",The Magic Boat,False
2020,Film | British Short Film in 2020,"Carol Dysinger, Elena Andreicheva",Learning To Skateboard In A Warzone (If You're A Girl),True
2020,Film | British Short Film in 2020,"Myriam Raja, Nathanael Baring",Azaar,False
2020,Film | British Short Film in 2020,"Hector Dockrill, Harri Kamalanathan, Benedict Turnbull, Laura Dockrill",Goldfish,False
2020,Film | British Short Film in 2020,"Sasha Rainbow, Rosalind Croad",Kamali,False
2020,Film | British Short Film in 2020,"Lena Headey, Anthony Fitzgerald",The Trap,False
2020,Film | Director in 2020,Sam Mendes,1917,True
2020,Film | Director in 2020,Martin Scorsese,The Irishman,False
2020,Film | Director in 2020,Todd Phillips,Joker,False
2020,Film | Director in 2020,Quentin Tarantino,Once Upon a Time.. in Hollywood,False
2020,Film | Director in 2020,Bong Joon Ho,Parasite,False
2020,Film | Documentary in 2020,"Waad al-Kateab, Edward Watts",For Sama,True
2020,Film | Documentary in 2020,"Steven Bognar, Julia Reichert",American Factory,False
2020,Film | Documentary in 2020,Todd Douglas Miller,Apollo 11,False
2020,Film | Documentary in 2020,"Asif Kapadia, James Gay-Rees, Paul Martin",Diego Maradona,False
2020,Film | Documentary in 2020,"Karim Amer, Jehane Noujaim",The Great Hack,False
2020,Film | Editing in 2020,"Andrew Buckland, Michael McCusker",Le Mans '66,True
2020,Film | Editing in 2020,Thelma Schoonmaker,The Irishman,False
2020,Film | Editing in 2020,Tom Eagles,Jojo Rabbit,False
2020,Film | Editing in 2020,Jeff Groth,Joker,False
2020,Film | Editing in 2020,Fred Raskin,Once Upon a Time.. in Hollywood,False
2020,Film | Film Not In The English Language in 2020,Bong Joon Ho,Parasite,True
2020,Film | Film Not In The English Language in 2020,"Lulu Wang, Daniele Melia",The Farewell,False
2020,Film | Film Not In The English Language in 2020,"Waad al-Kateab, Edward Watts",For Sama,False
2020,Film | Film Not In The English Language in 2020,"Pedro Almodóvar, Agustín Almodóvar",Pain And Glory,False
2020,Film | Film Not In The English Language in 2020,"Céline Sciamma, Bénédicte Couvreur",Portrait Of A Lady On Fire,False
2020,Film | Leading Actor in 2020,Joaquin Phoenix,Joker,True
2020,Film | Leading Actor in 2020,Leonardo DiCaprio,Once Upon a Time.. in Hollywood,False
2020,Film | Leading Actor in 2020,Adam Driver,Marriage Story,False
2020,Film | Leading Actor in 2020,Taron Egerton,Rocketman,False
2020,Film | Leading Actor in 2020,Jonathan Pryce,The Two Popes,False
2020,Film | Leading Actress in 2020,Renée Zellweger,Judy,True
2020,Film | Leading Actress in 2020,Jessie Buckley,Wild Rose,False
2020,Film | Leading Actress in 2020,Scarlett Johansson,Marriage Story,False
2020,Film | Leading Actress in 2020,Saoirse Ronan,Little Women,False
2020,Film | Leading Actress in 2020,Charlize Theron,Bombshell,False
2020,Film | Original Screenplay in 2020,"Han Jin Won, Bong Joon Ho",Parasite,True
2020,Film | Original Screenplay in 2020,"Susanna Fogel, Emily Halpern, Sarah Haskins, Katie Silberman",Booksmart,False
2020,Film | Original Screenplay in 2020,Rian Johnson,Knives Out,False
2020,Film | Original Screenplay in 2020,Noah Baumbach,Marriage Story,False
2020,Film | Original Screenplay in 2020,Quentin Tarantino,Once Upon a Time.. in Hollywood,False
2020,"Film | Outstanding Debut By A British Writer, Director Or Producer in 2020",Bait,"Mark Jenkin (Writer/Director), Kate Byers, Linn Waite (Producers)",True
2020,"Film | Outstanding Debut By A British Writer, Director Or Producer in 2020",For Sama,"Waad al-Kateab (Director/Producer), Edward Watts (Director)",False
2020,"Film | Outstanding Debut By A British Writer, Director Or Producer in 2020",Maiden,Alex Holmes (Director),False
2020,"Film | Outstanding Debut By A British Writer, Director Or Producer in 2020",Only You,Harry Wootliff (Writer/Director),False
2020,"Film | Outstanding Debut By A British Writer, Director Or Producer in 2020",Retablo,Álvaro Delgado-Aparicio (Writer/Director) - also written by Héctor Gálvez,False
2020,Film | Production Design in 2020,"Dennis Gassner, Lee Sandales",1917,True
2020,Film | Production Design in 2020,"Bob Shaw, Regina Graves",The Irishman,False
2020,Film | Production Design in 2020,"Ra Vincent, Nora Sopková",Jojo Rabbit,False
2020,Film | Production Design in 2020,"Mark Friedberg, Kris Moran",Joker,False
2020,Film | Production Design in 2020,"Barbara Ling, Nancy Haigh",Once Upon a Time.. in Hollywood,False
2020,Film | Supporting Actor in 2020,Once Upon a Time.. in Hollywood,Brad Pitt,True
2020,Film | Supporting Actor in 2020,A Beautiful Day in the Neighborhood,Tom Hanks,False
2020,Film | Supporting Actor in 2020,The Two Popes,Anthony Hopkins,False
2020,Film | Supporting Actor in 2020,The Irishman,Al Pacino,False
2020,Film | Supporting Actor in 2020,The Irishman,Joe Pesci,False
2020,Film | Supporting Actress in 2020,Laura Dern,Marriage Story,True
2020,Film | Supporting Actress in 2020,Scarlett Johansson,Jojo Rabbit,False
2020,Film | Supporting Actress in 2020,Florence Pugh,Little Women,False
2020,Film | Supporting Actress in 2020,Margot Robbie,Bombshell,False
2020,Film | Supporting Actress in 2020,Margot Robbie,Once Upon a Time.. in Hollywood,False
